Parameter C : 5.623413251903491, Parameter gamma : 0.31622776601683794, Parameter coef0 : 100.0, Parameter degree : 1, acc : 96.17999999999999
Parameter C : 5.623413251903491, Parameter gamma : 0.31622776601683794, Parameter coef0 : 100.0, Parameter degree : 2, acc : 97.2
Parameter C : 5.623413251903491, Parameter gamma : 0.31622776601683794, Parameter coef0 : 100.0, Parameter degree : 3, acc : 97.44
Parameter C : 5.623413251903491, Parameter gamma : 5.623413251903491, Parameter coef0 : 0.001, Parameter degree : 1, acc : 96.3
Parameter C : 5.623413251903491, Parameter gamma : 5.623413251903491, Parameter coef0 : 0.001, Parameter degree : 2, acc : 97.96000000000001
Parameter C : 5.623413251903491, Parameter gamma : 5.623413251903491, Parameter coef0 : 0.001, Parameter degree : 3, acc : 97.56
Parameter C : 5.623413251903491, Parameter gamma : 5.623413251903491, Parameter coef0 : 0.046415888336127795, Parameter degree : 1, acc : 96.17999999999999
Parameter C : 5.623413251903491, Parameter gamma : 5.623413251903491, Parameter coef0 : 0.046415888336127795, Parameter degree : 2, acc : 98.14
Parameter C : 5.623413251903491, Parameter gamma : 5.623413251903491, Parameter coef0 : 0.046415888336127795, Parameter degree : 3, acc : 97.86
Parameter C : 5.623413251903491, Parameter gamma : 5.623413251903491, Parameter coef0 : 2.1544346900318843, Parameter degree : 1, acc : 96.12
Parameter C : 5.623413251903491, Parameter gamma : 5.623413251903491, Parameter coef0 : 2.1544346900318843, Parameter degree : 2, acc : 98.14
Parameter C : 5.623413251903491, Parameter gamma : 5.623413251903491, Parameter coef0 : 2.1544346900318843, Parameter degree : 3, acc : 97.58
Parameter C : 5.623413251903491, Parameter gamma : 5.623413251903491, Parameter coef0 : 100.0, Parameter degree : 1, acc : 96.06
Parameter C : 5.623413251903491, Parameter gamma : 5.623413251903491, Parameter coef0 : 100.0, Parameter degree : 2, acc : 97.7
Parameter C : 5.623413251903491, Parameter gamma : 5.623413251903491, Parameter coef0 : 100.0, Parameter degree : 3, acc : 98.02
Parameter C : 5.623413251903491, Parameter gamma : 100.0, Parameter coef0 : 0.001, Parameter degree : 1, acc : 96.08
Parameter C : 5.623413251903491, Parameter gamma : 100.0, Parameter coef0 : 0.001, Parameter degree : 2, acc : 98.06
Parameter C : 5.623413251903491, Parameter gamma : 100.0, Parameter coef0 : 0.001, Parameter degree : 3, acc : 97.64
Parameter C : 5.623413251903491, Parameter gamma : 100.0, Parameter coef0 : 0.046415888336127795, Parameter degree : 1, acc : 96.2
Parameter C : 5.623413251903491, Parameter gamma : 100.0, Parameter coef0 : 0.046415888336127795, Parameter degree : 2, acc : 97.92
Parameter C : 5.623413251903491, Parameter gamma : 100.0, Parameter coef0 : 0.046415888336127795, Parameter degree : 3, acc : 97.6
Parameter C : 5.623413251903491, Parameter gamma : 100.0, Parameter coef0 : 2.1544346900318843, Parameter degree : 1, acc : 96.36
Parameter C : 5.623413251903491, Parameter gamma : 100.0, Parameter coef0 : 2.1544346900318843, Parameter degree : 2, acc : 97.94
Parameter C : 5.623413251903491, Parameter gamma : 100.0, Parameter coef0 : 2.1544346900318843, Parameter degree : 3, acc : 97.56
Parameter C : 5.623413251903491, Parameter gamma : 100.0, Parameter coef0 : 100.0, Parameter degree : 1, acc : 96.3
Parameter C : 5.623413251903491, Parameter gamma : 100.0, Parameter coef0 : 100.0, Parameter degree : 2, acc : 98.14
Parameter C : 5.623413251903491, Parameter gamma : 100.0, Parameter coef0 : 100.0, Parameter degree : 3, acc : 97.86
Parameter C : 100.0, Parameter gamma : 0.001, Parameter coef0 : 0.001, Parameter degree : 1, acc : 96.94
Parameter C : 100.0, Parameter gamma : 0.001, Parameter coef0 : 0.001, Parameter degree : 2, acc : 97.58
Parameter C : 100.0, Parameter gamma : 0.001, Parameter coef0 : 0.001, Parameter degree : 3, acc : 90.56
Parameter C : 100.0, Parameter gamma : 0.001, Parameter coef0 : 0.046415888336127795, Parameter degree : 1, acc : 97.0
Parameter C : 100.0, Parameter gamma : 0.001, Parameter coef0 : 0.046415888336127795, Parameter degree : 2, acc : 97.56
Parameter C : 100.0, Parameter gamma : 0.001, Parameter coef0 : 0.046415888336127795, Parameter degree : 3, acc : 96.7
Parameter C : 100.0, Parameter gamma : 0.001, Parameter coef0 : 2.1544346900318843, Parameter degree : 1, acc : 97.08
Parameter C : 100.0, Parameter gamma : 0.001, Parameter coef0 : 2.1544346900318843, Parameter degree : 2, acc : 96.74000000000001
Parameter C : 100.0, Parameter gamma : 0.001, Parameter coef0 : 2.1544346900318843, Parameter degree : 3, acc : 97.0
Parameter C : 100.0, Parameter gamma : 0.001, Parameter coef0 : 100.0, Parameter degree : 1, acc : 96.96000000000001
Parameter C : 100.0, Parameter gamma : 0.001, Parameter coef0 : 100.0, Parameter degree : 2, acc : 96.26
Parameter C : 100.0, Parameter gamma : 0.001, Parameter coef0 : 100.0, Parameter degree : 3, acc : 96.39999999999999
Parameter C : 100.0, Parameter gamma : 0.01778279410038923, Parameter coef0 : 0.001, Parameter degree : 1, acc : 96.24000000000001
Parameter C : 100.0, Parameter gamma : 0.01778279410038923, Parameter coef0 : 0.001, Parameter degree : 2, acc : 98.14
Parameter C : 100.0, Parameter gamma : 0.01778279410038923, Parameter coef0 : 0.001, Parameter degree : 3, acc : 97.66
Parameter C : 100.0, Parameter gamma : 0.01778279410038923, Parameter coef0 : 0.046415888336127795, Parameter degree : 1, acc : 96.04
Parameter C : 100.0, Parameter gamma : 0.01778279410038923, Parameter coef0 : 0.046415888336127795, Parameter degree : 2, acc : 97.84
Parameter C : 100.0, Parameter gamma : 0.01778279410038923, Parameter coef0 : 0.046415888336127795, Parameter degree : 3, acc : 97.82
Parameter C : 100.0, Parameter gamma : 0.01778279410038923, Parameter coef0 : 2.1544346900318843, Parameter degree : 1, acc : 96.26
Parameter C : 100.0, Parameter gamma : 0.01778279410038923, Parameter coef0 : 2.1544346900318843, Parameter degree : 2, acc : 97.5
Parameter C : 100.0, Parameter gamma : 0.01778279410038923, Parameter coef0 : 2.1544346900318843, Parameter degree : 3, acc : 97.84
Parameter C : 100.0, Parameter gamma : 0.01778279410038923, Parameter coef0 : 100.0, Parameter degree : 1, acc : 96.17999999999999
Parameter C : 100.0, Parameter gamma : 0.01778279410038923, Parameter coef0 : 100.0, Parameter degree : 2, acc : 96.3
Parameter C : 100.0, Parameter gamma : 0.01778279410038923, Parameter coef0 : 100.0, Parameter degree : 3, acc : 96.58
Parameter C : 100.0, Parameter gamma : 0.31622776601683794, Parameter coef0 : 0.001, Parameter degree : 1, acc : 96.02000000000001
Parameter C : 100.0, Parameter gamma : 0.31622776601683794, Parameter coef0 : 0.001, Parameter degree : 2, acc : 98.06
Parameter C : 100.0, Parameter gamma : 0.31622776601683794, Parameter coef0 : 0.001, Parameter degree : 3, acc : 97.7
Parameter C : 100.0, Parameter gamma : 0.31622776601683794, Parameter coef0 : 0.046415888336127795, Parameter degree : 1, acc : 96.12
Parameter C : 100.0, Parameter gamma : 0.31622776601683794, Parameter coef0 : 0.046415888336127795, Parameter degree : 2, acc : 98.11999999999999
Parameter C : 100.0, Parameter gamma : 0.31622776601683794, Parameter coef0 : 0.046415888336127795, Parameter degree : 3, acc : 97.82
Parameter C : 100.0, Parameter gamma : 0.31622776601683794, Parameter coef0 : 2.1544346900318843, Parameter degree : 1, acc : 96.17999999999999
Parameter C : 100.0, Parameter gamma : 0.31622776601683794, Parameter coef0 : 2.1544346900318843, Parameter degree : 2, acc : 97.98
Parameter C : 100.0, Parameter gamma : 0.31622776601683794, Parameter coef0 : 2.1544346900318843, Parameter degree : 3, acc : 98.1
Parameter C : 100.0, Parameter gamma : 0.31622776601683794, Parameter coef0 : 100.0, Parameter degree : 1, acc : 96.08
Parameter C : 100.0, Parameter gamma : 0.31622776601683794, Parameter coef0 : 100.0, Parameter degree : 2, acc : 97.16
Parameter C : 100.0, Parameter gamma : 0.31622776601683794, Parameter coef0 : 100.0, Parameter degree : 3, acc : 97.66
Parameter C : 100.0, Parameter gamma : 5.623413251903491, Parameter coef0 : 0.001, Parameter degree : 1, acc : 96.16
Parameter C : 100.0, Parameter gamma : 5.623413251903491, Parameter coef0 : 0.001, Parameter degree : 2, acc : 98.02
Parameter C : 100.0, Parameter gamma : 5.623413251903491, Parameter coef0 : 0.001, Parameter degree : 3, acc : 97.61999999999999
Parameter C : 100.0, Parameter gamma : 5.623413251903491, Parameter coef0 : 0.046415888336127795, Parameter degree : 1, acc : 96.3
Parameter C : 100.0, Parameter gamma : 5.623413251903491, Parameter coef0 : 0.046415888336127795, Parameter degree : 2, acc : 97.89999999999999
Parameter C : 100.0, Parameter gamma : 5.623413251903491, Parameter coef0 : 0.046415888336127795, Parameter degree : 3, acc : 97.72
Parameter C : 100.0, Parameter gamma : 5.623413251903491, Parameter coef0 : 2.1544346900318843, Parameter degree : 1, acc : 96.48
Parameter C : 100.0, Parameter gamma : 5.623413251903491, Parameter coef0 : 2.1544346900318843, Parameter degree : 2, acc : 98.1
Parameter C : 100.0, Parameter gamma : 5.623413251903491, Parameter coef0 : 2.1544346900318843, Parameter degree : 3, acc : 97.46000000000001
Parameter C : 100.0, Parameter gamma : 5.623413251903491, Parameter coef0 : 100.0, Parameter degree : 1, acc : 96.36
Parameter C : 100.0, Parameter gamma : 5.623413251903491, Parameter coef0 : 100.0, Parameter degree : 2, acc : 98.1
Parameter C : 100.0, Parameter gamma : 5.623413251903491, Parameter coef0 : 100.0, Parameter degree : 3, acc : 98.11999999999999
Parameter C : 100.0, Parameter gamma : 100.0, Parameter coef0 : 0.001, Parameter degree : 1, acc : 96.16
Parameter C : 100.0, Parameter gamma : 100.0, Parameter coef0 : 0.001, Parameter degree : 2, acc : 98.04
Parameter C : 100.0, Parameter gamma : 100.0, Parameter coef0 : 0.001, Parameter degree : 3, acc : 97.66
Parameter C : 100.0, Parameter gamma : 100.0, Parameter coef0 : 0.046415888336127795, Parameter degree : 1, acc : 96.04
Parameter C : 100.0, Parameter gamma : 100.0, Parameter coef0 : 0.046415888336127795, Parameter degree : 2, acc : 98.24000000000001
Parameter C : 100.0, Parameter gamma : 100.0, Parameter coef0 : 0.046415888336127795, Parameter degree : 3, acc : 97.6
Parameter C : 100.0, Parameter gamma : 100.0, Parameter coef0 : 2.1544346900318843, Parameter degree : 1, acc : 96.14
Parameter C : 100.0, Parameter gamma : 100.0, Parameter coef0 : 2.1544346900318843, Parameter degree : 2, acc : 98.02
Parameter C : 100.0, Parameter gamma : 100.0, Parameter coef0 : 2.1544346900318843, Parameter degree : 3, acc : 97.56
Parameter C : 100.0, Parameter gamma : 100.0, Parameter coef0 : 100.0, Parameter degree : 1, acc : 96.06
Parameter C : 100.0, Parameter gamma : 100.0, Parameter coef0 : 100.0, Parameter degree : 2, acc : 98.08
Parameter C : 100.0, Parameter gamma : 100.0, Parameter coef0 : 100.0, Parameter degree : 3, acc : 97.82
best parameter C : 0.001, best parameter gamma : 5.623413251903491, best parameter coef : 0.001, acc : 98.24000000000001
